88.1,-0.19
88.2,-0.19
88.3,-0.19
88.4,-0.19
88.5,-0.19
88.6,-0.19
88.7,-0.19
88.8,-0.19
88.9,-0.19
89,-0.19
89.1,-0.06
89.2,-0.06
89.3,-0.06
89.4,-0.06
89.5,-0.06
89.6,-0.06
89.7,-0.06
89.8,-0.06
89.9,-0.06
90,-0.06
90.1,-0.04
90.2,-0.04
90.3,-0.04
90.4,-0.04
90.5,-0.04
90.6,-0.04
90.7,-0.04
90.8,-0.04
90.9,-0.04
91,-0.04
91.1,0.02
91.2,0.07
91.3,0.07
91.4,0.07
91.5,0.07
91.6,0.07
91.7,0.07
91.8,0.07
91.9,0.07
92,0.07
92.1,0.01
92.2,-0.01
92.3,-0.02
92.4,-0.02
92.5,-0.02
92.6,-0.02
92.7,-0.02
92.8,-0.02
92.9,-0.02
93,-0.02
93.1,-0.21
93.2,-0.21
93.3,-0.21
93.4,-0.21
93.5,-0.21
93.6,-0.21
93.7,-0.21
93.8,-0.21
93.9,-0.21
94,-0.21
94.1,-0.78
94.2,-0.78
94.3,-0.78
94.4,-0.78
94.5,-0.78
94.6,-0.78
94.7,-0.78
94.8,-0.78
94.9,-0.78
95,-0.78
95.1,-0.27
95.2,-0.27
95.3,-0.27
95.4,-0.27
95.5,-0.27
95.6,-0.27
95.7,-0.27
95.8,-0.27
95.9,-0.27
96,-0.27
96.1,-0.04
96.2,-0.04
96.3,-0.04
96.4,-0.04
96.5,-0.04
96.6,-0.04
96.7,-0.04
96.8,-0.04
96.9,-0.04
97,-0.04
97.1,0.26
97.2,0.27
97.3,0.27
97.4,0.27
97.5,0.27
97.6,0.27
97.7,0.27
97.8,0.27
97.9,0.27
98,0.27
98.1,0.78
98.2,0.78
98.3,0.78
98.4,0.78
98.5,0.78
98.6,0.78
98.7,0.78
98.8,0.78
98.9,0.78
99,0.78
99.1,1
99.2,1
99.3,1
99.4,1
99.5,1
99.6,1
99.7,1
99.8,1
99.9,1
100,1
100.1,1.4
100.2,1.4
100.3,1.4
100.4,1.4
100.5,1.4
100.6,1.4
100.7,1.4
100.8,1.4
100.9,1.4
101,1.4
101.1,1.07
101.2,1.07
101.3,1.07
101.4,1.07
101.5,1.07
101.6,1.07
101.7,1.07
101.8,1.07
101.9,1.07
102,1.07
102.1,1.27
102.2,1.27
102.3,1.27
102.4,1.27
102.5,1.27
102.6,1.27
102.7,1.27
102.8,1.27
102.9,1.27
103,1.27
103.1,0.81
103.2,0.81
103.3,0.81
103.4,0.81
103.5,0.81
103.6,0.81
103.7,0.81
103.8,0.81
103.9,0.81
104,0.81
104.1,0.34
104.2,0.34
104.3,0.34
104.4,0.34
104.5,0.34
104.6,0.34
104.7,0.34
104.8,0.34
104.9,0.34
105,0.34
105.1,0.02
105.2,0.01
105.3,-0.01
105.4,-0.01
105.5,-0.01
105.6,-0.01
105.7,-0.01
105.8,-0.01
105.9,-0.01
106,-0.01
106.1,-0.58
106.2,-0.58
106.3,-0.58
106.4,-0.58
106.5,-0.58
106.6,-0.58
106.7,-0.58
106.8,-0.58
106.9,-0.58
107,-0.58
107.1,-0.38
107.2,-0.38
107.3,-0.38
107.4,-0.38
107.5,-0.38
107.6,-0.38
107.7,-0.38
107.8,-0.38
107.9,-0.38
108,-0.38
108.1,-0.29
108.2,-0.29
108.3,-0.29
108.4,-0.29
108.5,-0.29
108.6,-0.29
108.7,-0.29
108.8,-0.29
108.9,-0.29
109,-0.29
109.1,-0.09
109.2,-0.09
109.3,-0.09
109.4,-0.09
109.5,-0.09
109.6,-0.09
109.7,-0.09
109.8,-0.09
109.9,-0.09
110,-0.09
110.1,0.1
110.2,0.17
110.3,0.17
110.4,0.17
110.5,0.17
110.6,0.17
110.7,0.17
110.8,0.17
110.9,0.17
111,0.17
111.1,0.02
111.2,-0.08
111.3,-0.08
111.4,-0.08
111.5,-0.08
111.6,-0.08
111.7,-0.08
111.8,-0.08
111.9,-0.08
112,-0.08
112.1,-0.27
112.2,-0.27
112.3,-0.27
112.4,-0.27
112.5,-0.27
112.6,-0.27
112.7,-0.27
112.8,-0.27
112.9,-0.27
113,-0.27
113.1,0.02
113.2,0.1
113.3,0.1
113.4,0.1
113.5,0.1
113.6,0.1
113.7,0.1
113.8,0.1
113.9,0.1
114,0.1
114.1,0.38
114.2,0.38
114.3,0.38
114.4,0.38
114.5,0.38
114.6,0.38
114.7,0.38
114.8,0.38
114.9,0.38
115,0.38
115.1,0.7
115.2,0.7
115.3,0.7
115.4,0.7
115.5,0.7
115.6,0.7
115.7,0.7
115.8,0.7
115.9,0.7
116,0.7
116.1,0.78
116.2,0.78
116.3,0.78
116.4,0.78
116.5,0.78
116.6,0.78
116.7,0.78
116.8,0.78
116.9,0.78
117,0.78
117.1,0.74
117.2,0.74
117.3,0.74
117.4,0.74
117.5,0.74
117.6,0.74
117.7,0.74
117.8,0.74
117.9,0.74
118,0.74
118.1,0.7
118.2,0.7
118.3,0.7
118.4,0.7
118.5,0.7
118.6,0.7
118.7,0.7
118.8,0.7
118.9,0.7
119,0.7
119.1,0.54
119.2,0.54
119.3,0.54
119.4,0.54
119.5,0.54
119.6,0.54
119.7,0.54
119.8,0.54
119.9,0.54
120,0.54
120.1,0.31
120.2,0.31
120.3,0.31
120.4,0.31
120.5,0.31
120.6,0.31
120.7,0.31
120.8,0.31
120.9,0.31
121,0.31
121.1,0.04
121.2,0.04
121.3,0.04
121.4,0.04
121.5,0.04
121.6,0.04
121.7,0.04
121.8,0.04
121.9,0.04
122,0.04
122.1,0.08
122.2,0.08
122.3,0.08
122.4,0.08
122.5,0.08
122.6,0.08
122.7,0.08
122.8,0.08
122.9,0.08
123,0.08
123.1,0
123.2,-0.13
123.3,-0.13
